时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
2000,PER,VVO,0,13821,279,11,2,0.0,0.05405405405405406,0.0,1,2,0.21621621621621623,0,0,0
2000,PHI,ARC,0,13821,206,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PHI,ATH,0,13821,2468,2,46,0.0,0.0,0.02564102564102564,0,0,0.05128205128205128,0,0,0
2000,PHI,BOX,0,13821,279,4,11,0.0,0.06666666666666667,0.08333333333333333,0,2,0.13333333333333333,0,0,0
2000,PHI,DIV,0,13821,238,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PHI,EJP,0,13821,128,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PHI,ROW,0,13821,561,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PHI,SHO,0,13821,599,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PHI,SWM,0,13821,1741,6,32,0.0,0.0,0.013605442176870748,0,1,0.0,0,0,0
2000,PHI,TKW,0,13821,102,4,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PLE,ATH,0,13821,2468,1,46,0.0,0.0,0.0,1,0,1.3333333333333333,0,0,0
2000,PLE,SWM,0,13821,1741,1,32,0.0,0.0,0.0,0,1,0.4444444444444444,0,0,0
2000,PLW,ATH,0,13821,2468,2,46,0.0,0.0,0.0,1,0,0.4444444444444444,0,0,0
2000,PLW,SWM,0,13821,1741,2,32,0.0,0.0,0.0,0,1,0.5714285714285714,0,0,0
2000,PLW,WLF,0,13821,246,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PNG,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.41025641025641024,0,0,0
2000,PNG,SWM,0,13821,1741,2,32,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PNG,WLF,0,13821,246,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POL,ARC,0,13821,206,8,4,0.0,0.017857142857142856,0.05357142857142857,0,0,0.0,0,0,0
2000,POL,ATH,0,13821,2468,43,46,0.050387596899224806,0.04263565891472868,0.027131782945736434,0,19,0.0,4,0,0
2000,POL,BDM,0,13821,225,3,5,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POL,BKB,0,13821,286,12,2,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,POL,BOX,0,13821,279,5,11,0.06504065040650407,0.08130081300813008,0.2032520325203252,0,2,0.0,0,0,0
2000,POL,CRD,0,13821,272,6,4,0.0,0.09655172413793103,0.013793103448275862,0,3,0.0,0,0,0
2000,POL,CSL,0,13821,83,6,4,0.0,0.037037037037037035,0.0,0,1,0.14814814814814814,0,2,0
2000,POL,CSP,0,13821,365,23,12,0.0,0.057777777777777775,0.12,0,4,0.0,0,2,6
2000,POL,CTR,0,13821,270,6,12,0.0,0.04081632653061224,0.030612244897959183,0,1,0.0,0,0,0
2000,POL,FEN,0,13821,349,19,10,0.021341463414634148,0.10365853658536585,0.11280487804878049,0,6,0.012195121951219513,0,4,0
2000,POL,GAR,0,13821,1144,10,14,0.0026109660574412533,0.0026109660574412533,0.018276762402088774,0,3,0.0,0,0,1
2000,POL,GRY,0,13821,84,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POL,HOC,0,13821,350,16,2,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,POL,JUD,0,13821,398,5,14,0.037037037037037035,0.037037037037037035,0.024691358024691357,0,1,0.0,0,0,0
2000,POL,MPN,0,13821,48,3,2,0.10416666666666667,0.0,0.020833333333333332,0,0,0.0,0,0,0
2000,POL,MTB,0,13821,79,1,2,0.0,0.1,0.0,0,0,0.0,0,0,0
2000,POL,ROW,0,13821,561,17,14,0.03389830508474576,0.04067796610169491,0.11864406779661017,0,1,0.0,2,0,0
2000,POL,SAL,0,13821,402,9,11,0.009708737864077669,0.019417475728155338,0.02912621359223301,0,1,0.0,0,0,0
2000,POL,SHO,0,13821,599,7,17,0.024242424242424242,0.01818181818181818,0.030303030303030304,0,2,0.0,1,0,0
2000,POL,SWM,0,13821,1741,18,32,0.004032258064516129,0.008064516129032258,0.008064516129032258,0,9,0.0,0,0,0
2000,POL,TTE,0,13821,268,4,4,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,POL,WLF,0,13821,246,9,15,0.04310344827586207,0.05172413793103448,0.1810344827586207,0,0,0.0,0,2,0
2000,POL,WRF,0,13821,155,3,8,0.0,0.013333333333333334,0.06666666666666667,0,1,0.0,0,0,0
2000,POL,WRG,0,13821,159,6,8,0.04040404040404041,0.08080808080808081,0.08080808080808081,0,0,0.0,0,0,0
2000,POR,ARC,0,13821,206,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POR,ATH,0,13821,2468,21,46,0.017921146953405017,0.014336917562724014,0.014336917562724014,0,3,0.02867383512544803,0,0,1
2000,POR,BDM,0,13821,225,1,5,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POR,CRD,0,13821,272,5,4,0.0,0.025,0.0,0,2,0.0,0,0,0
2000,POR,CSL,0,13821,83,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,POR,EDR,0,13821,82,1,2,0.0,0.0,0.0967741935483871,0,2,0.0,0,0,0
2000,POR,FEN,0,13821,349,1,10,0.0,0.0,0.06329113924050633,0,0,0.05063291139240506,0,0,0
2000,POR,JUD,0,13821,398,6,14,0.0,0.0,0.05970149253731343,0,1,0.0,0,0,1
2000,POR,SAL,0,13821,402,9,11,0.0,0.02857142857142857,0.02857142857142857,1,0,0.19047619047619047,0,0,0
2000,POR,SHO,0,13821,599,4,17,0.0,0.011494252873563218,0.0,0,0,0.04597701149425287,0,0,0
2000,POR,SWM,0,13821,1741,8,32,0.0,0.0,0.0,0,1,0.03076923076923077,0,0,0
2000,POR,TEN,0,13821,248,2,4,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,POR,VBV,0,13821,124,4,3,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PRK,ARC,0,13821,206,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PRK,ATH,0,13821,2468,6,46,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PRK,BOX,0,13821,279,1,11,0.045454545454545456,0.13636363636363635,0.13636363636363635,0,1,0.0,0,0,1
2000,PRK,DIV,0,13821,238,7,8,0.0,0.0625,0.03125,0,1,0.0,0,0,0
2000,PRK,GAR,0,13821,1144,17,14,0.02112676056338028,0.0,0.0,0,2,0.0,0,0,0
2000,PRK,JUD,0,13821,398,4,14,0.06060606060606061,0.06060606060606061,0.12121212121212122,0,0,0.12121212121212122,0,0,1
2000,PRK,SHO,0,13821,599,1,17,0.0196078431372549,0.0,0.0392156862745098,0,1,0.0,0,0,0
2000,PRK,SWA,0,13821,117,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PRK,WLF,0,13821,246,4,15,0.1111111111111111,0.15555555555555556,0.1111111111111111,0,2,0.0,0,1,0
2000,PRK,WRF,0,13821,155,3,8,0.12,0.08,0.2,0,1,0.0,0,0,0
2000,PRK,WRG,0,13821,159,1,8,0.0,0.0,0.3333333333333333,0,0,0.0,0,0,1
2000,PUR,ATH,0,13821,2468,8,46,0.007692307692307693,0.0,0.015384615384615385,0,2,0.03076923076923077,0,0,0
2000,PUR,BOX,0,13821,279,4,11,0.0,0.013333333333333334,0.05333333333333334,0,0,0.10666666666666667,0,0,0
2000,PUR,DIV,0,13821,238,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PUR,FEN,0,13821,349,1,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,PUR,GAR,0,13821,1144,7,14,0.0,0.0,0.0,0,3,0.0,0,0,0
2000,PUR,JUD,0,13821,398,4,14,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,PUR,SAL,0,13821,402,2,11,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,PUR,SHO,0,13821,599,2,17,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,PUR,SWM,0,13821,1741,5,32,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,PUR,VBV,0,13821,124,1,3,0.0,0.0,0.08333333333333333,0,0,0.0,0,0,0
2000,PUR,WLF,0,13821,246,2,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,QAT,ATH,0,13821,2468,14,46,0.016129032258064516,0.016129032258064516,0.04838709677419355,0,2,0.12903225806451613,0,0,0
2000,QAT,SHO,0,13821,599,1,17,0.0,0.0,0.06666666666666667,0,1,0.0,0,0,0
2000,QAT,SWM,0,13821,1741,1,32,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,QAT,TTE,0,13821,268,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,QAT,WLF,0,13821,246,2,15,0.14285714285714285,0.0,0.14285714285714285,0,0,0.0,0,0,1
2000,ROU,ATH,0,13821,2468,26,46,0.03666666666666667,0.04666666666666667,0.03333333333333333,1,3,0.013333333333333334,1,2,2
2000,ROU,BOX,0,13821,279,9,11,0.00980392156862745,0.09803921568627451,0.13725490196078433,0,0,0.0392156862745098,0,1,1
2000,ROU,CSP,0,13821,365,21,12,0.08947368421052632,0.12631578947368421,0.12631578947368421,0,1,0.0,2,0,6
2000,ROU,DIV,0,13821,238,4,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,ROU,FEN,0,13821,349,8,10,0.029166666666666667,0.0625,0.10833333333333334,0,0,0.0,1,0,0
2000,ROU,GAR,0,13821,1144,69,14,0.04908835904628331,0.05329593267882188,0.07573632538569425,0,8,0.011220196353436185,8,2,1
2000,ROU,HBL,0,13821,323,14,2,0.0,0.09375,0.3359375,0,0,0.0,0,0,0
2000,ROU,JUD,0,13821,398,7,14,0.021739130434782608,0.043478260869565216,0.06521739130434782,0,0,0.0,0,0,1
2000,ROU,MPN,0,13821,48,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,ROU,ROW,0,13821,561,32,14,0.20238095238095238,0.18154761904761904,0.15178571428571427,1,10,0.011904761904761904,13,0,0
2000,ROU,SHO,0,13821,599,5,17,0.05263157894736842,0.03508771929824561,0.043859649122807015,0,0,0.0,0,0,1
2000,ROU,SWM,0,13821,1741,36,32,0.026845637583892617,0.013422818791946308,0.03355704697986577,0,1,0.026845637583892617,2,1,1
2000,ROU,TEN,0,13821,248,4,4,0.0,0.05263157894736842,0.0,0,1,0.0,0,0,0
2000,ROU,TTE,0,13821,268,5,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,ROU,VBV,0,13821,124,1,3,0.0,0.0,0.1,0,0,0.0,0,0,0
2000,ROU,WLF,0,13821,246,5,15,0.027777777777777776,0.09722222222222222,0.05555555555555555,0,0,0.0,0,0,0
2000,ROU,WRF,0,13821,155,1,8,0.014492753623188406,0.0,0.07246376811594203,0,1,0.0,0,0,0
2000,ROU,WRG,0,13821,159,4,8,0.05660377358490566,0.07547169811320754,0.12264150943396226,0,1,0.03773584905660377,0,0,0
2000,RSA,ARC,0,13821,206,2,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RSA,ATH,0,13821,2468,29,46,0.02531645569620253,0.06962025316455696,0.0189873417721519,0,9,0.0,0,1,2
2000,RSA,BOX,0,13821,279,3,11,0.06896551724137931,0.06896551724137931,0.13793103448275862,0,0,0.0,0,0,0
2000,RSA,BSB,0,13821,192,24,1,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RSA,CRD,0,13821,272,2,4,0.015384615384615385,0.015384615384615385,0.0,0,0,0.0,0,0,0
2000,RSA,CSP,0,13821,365,3,12,0.0,0.0,0.029411764705882353,0,1,0.0,0,0,0
2000,RSA,CTR,0,13821,270,1,12,0.0,0.14545454545454545,0.10909090909090909,0,0,0.0,0,0,0
2000,RSA,FBL,0,13821,391,16,2,0.0,0.0,0.0,0,6,0.0,0,0,0
2000,RSA,HOC,0,13821,350,16,2,0.0,0.0,0.0,0,4,0.0,0,0,0
2000,RSA,JUD,0,13821,398,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RSA,MPN,0,13821,48,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RSA,MTB,0,13821,79,1,2,0.0,0.0,0.07692307692307693,0,0,0.0,0,0,0
2000,RSA,ROW,0,13821,561,8,14,0.05714285714285714,0.02857142857142857,0.02857142857142857,0,0,0.0,0,0,0
2000,RSA,SAL,0,13821,402,2,11,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RSA,SHO,0,13821,599,5,17,0.0,0.07575757575757576,0.0,0,0,0.0,0,0,0
2000,RSA,SWM,0,13821,1741,38,32,0.045454545454545456,0.031818181818181815,0.05,0,4,0.01818181818181818,0,1,1
2000,RSA,TEN,0,13821,248,6,4,0.07317073170731707,0.07317073170731707,0.024390243902439025,0,1,0.0,0,0,0
2000,RSA,TRI,0,13821,100,2,2,0.0,0.0,0.0625,0,1,0.0,0,0,0
2000,RSA,WRF,0,13821,155,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RUS,ARC,0,13821,206,7,4,0.0,0.08108108108108109,0.02702702702702703,0,2,0.0,0,0,0
2000,RUS,ATH,0,13821,2468,122,46,0.05970149253731343,0.09168443496801706,0.05970149253731343,0,0,0.008528784648187633,3,4,11
2000,RUS,BDM,0,13821,225,4,5,0.0,0.0,0.07692307692307693,0,0,0.0,0,0,0
2000,RUS,BKB,0,13821,286,23,2,0.0,0.0,0.41379310344827586,0,0,0.0,0,0,0
2000,RUS,BOX,0,13821,279,11,11,0.17857142857142858,0.07142857142857142,0.23214285714285715,0,0,0.0,2,2,2
2000,RUS,CRD,0,13821,272,12,4,0.04411764705882353,0.014705882352941176,0.058823529411764705,0,1,0.0,1,0,0
2000,RUS,CSP,0,13821,365,21,12,0.0375,0.0625,0.15,0,4,0.0,0,1,0
2000,RUS,CTR,0,13821,270,14,12,0.03508771929824561,0.14035087719298245,0.08771929824561403,0,3,0.0,0,1,2
2000,RUS,DIV,0,13821,238,16,8,0.10909090909090909,0.23636363636363636,0.09090909090909091,0,3,0.0,4,2,2
2000,RUS,EDR,0,13821,82,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RUS,FEN,0,13821,349,27,10,0.1807909604519774,0.05649717514124294,0.10734463276836158,0,5,0.0,8,0,1
2000,RUS,GAR,0,13821,1144,74,14,0.0625,0.15,0.12083333333333333,0,12,0.0,5,10,10
2000,RUS,GRY,0,13821,84,8,2,0.7209302325581395,0.09302325581395349,0.16279069767441862,0,1,0.0,7,0,1
2000,RUS,GTR,0,13821,24,2,2,0.125,0.125,0.0,0,0,0.0,2,0,0
2000,RUS,HBL,0,13821,323,15,2,0.3125,0.13541666666666666,0.13541666666666666,0,0,0.0,15,0,0
2000,RUS,JUD,0,13821,398,10,14,0.07042253521126761,0.056338028169014086,0.09859154929577464,0,0,0.0,0,1,2
2000,RUS,MPN,0,13821,48,3,2,0.16,0.04,0.0,0,0,0.0,1,0,0
2000,RUS,MTB,0,13821,79,2,2,0.0,0.0,0.07692307692307693,0,0,0.0,0,0,0
2000,RUS,ROW,0,13821,561,23,14,0.047619047619047616,0.0,0.16666666666666666,0,0,0.0,0,0,4
2000,RUS,SAL,0,13821,402,12,11,0.0,0.014925373134328358,0.07462686567164178,0,0,0.0,0,0,0
2000,RUS,SHO,0,13821,599,30,17,0.035175879396984924,0.08542713567839195,0.06030150753768844,0,3,0.0,1,3,2
2000,RUS,SWA,0,13821,117,10,2,0.8421052631578947,0.0,0.0,0,1,0.0,10,0,0
2000,RUS,SWM,0,13821,1741,60,32,0.014925373134328358,0.08208955223880597,0.048507462686567165,0,18,0.0,0,1,1
2000,RUS,TEN,0,13821,248,9,4,0.046153846153846156,0.046153846153846156,0.03076923076923077,0,1,0.06153846153846154,1,1,0
2000,RUS,TKW,0,13821,102,2,8,0.0,0.18181818181818182,0.18181818181818182,0,0,0.0,0,1,0
2000,RUS,TRI,0,13821,100,1,2,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,RUS,TTE,0,13821,268,5,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,RUS,VBV,0,13821,124,3,3,0.0,0.045454545454545456,0.09090909090909091,1,1,0.18181818181818182,0,1,0
2000,RUS,VVO,0,13821,279,24,2,0.08888888888888889,0.24444444444444444,0.17777777777777778,0,4,0.0,0,24,0
2000,RUS,WLF,0,13821,246,9,15,0.06666666666666667,0.28888888888888886,0.2222222222222222,0,0,0.0,0,1,2
2000,RUS,WPO,0,13821,231,25,2,0.0,0.12371134020618557,0.3711340206185567,0,1,0.0,0,12,13
2000,RUS,WRF,0,13821,155,8,8,0.29310344827586204,0.15517241379310345,0.13793103448275862,0,0,0.0,4,1,0
2000,RUS,WRG,0,13821,159,8,8,0.21052631578947367,0.10526315789473684,0.12280701754385964,0,0,0.0,2,1,1
2000,RWA,ATH,0,13821,2468,3,46,0.0,0.0,0.0,1,0,1.3333333333333333,0,0,0
2000,RWA,SWM,0,13821,1741,2,32,0.0,0.0,0.0,0,0,0.4,0,0,0
2000,SAM,BOX,0,13821,279,1,11,0.0,0.0,0.0,0,0,0.9230769230769231,0,0,0
2000,SAM,CRD,0,13821,272,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SAM,JUD,0,13821,398,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SAM,WLF,0,13821,246,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SAM,WRG,0,13821,159,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,ATH,0,13821,2468,30,46,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,BKB,0,13821,286,12,2,0.0,0.32142857142857145,0.0,0,2,0.0,0,0,0
2000,SCG,BOX,0,13821,279,1,11,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,CSP,0,13821,365,6,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,FEN,0,13821,349,1,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,HBL,0,13821,323,15,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,JUD,0,13821,398,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,ROW,0,13821,561,6,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,SHO,0,13821,599,12,17,0.043478260869565216,0.08695652173913043,0.043478260869565216,0,1,0.0,0,1,0
2000,SCG,SWM,0,13821,1741,12,32,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,SCG,TEN,0,13821,248,2,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SCG,TTE,0,13821,268,3,4,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,SCG,VVO,0,13821,279,11,2,0.32142857142857145,0.0,0.39285714285714285,0,2,0.0,11,0,0
2000,SCG,WPO,0,13821,231,13,2,0.0,0.3103448275862069,0.3448275862068966,0,3,0.0,0,0,13
2000,SEN,ATH,0,13821,2468,15,46,0.0,0.011111111111111112,0.0,1,0,0.26666666666666666,0,0,0
2000,SEN,BKB,0,13821,286,12,2,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,SEN,BOX,0,13821,279,1,11,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SEN,JUD,0,13821,398,1,14,0.0,0.0,0.0,0,0,0.10526315789473684,0,0,0
2000,SEN,SWM,0,13821,1741,2,32,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SEN,WRF,0,13821,155,1,8,0.0,0.0,0.0,0,0,0.14814814814814814,0,0,0
2000,SEY,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.4,0,0,0
2000,SEY,JUD,0,13821,398,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SEY,SAL,0,13821,402,3,11,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SEY,SWM,0,13821,1741,2,32,0.0,0.0,0.0,1,1,0.47058823529411764,0,0,0
2000,SEY,WLF,0,13821,246,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SGP,SAL,0,13821,402,3,11,0.0,0.0,0.02702702702702703,0,0,0.10810810810810811,0,0,0
2000,SGP,SHO,0,13821,599,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SGP,SWM,0,13821,1741,15,32,0.011363636363636364,0.0,0.0,0,2,0.09090909090909091,0,0,0
2000,SGP,TTE,0,13821,268,4,4,0.0,0.1111111111111111,0.14814814814814814,0,2,0.0,0,0,0
2000,SKN,ATH,0,13821,2468,4,46,0.0,0.0,0.0,0,1,0.5454545454545454,0,0,0
2000,SLE,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.25,0,0,0
2000,SLE,WLF,0,13821,246,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SLO,ARC,0,13821,206,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SLO,ATH,0,13821,2468,22,46,0.010752688172043012,0.021505376344086023,0.010752688172043012,0,1,0.0,0,0,0
2000,SLO,BDM,0,13821,225,1,5,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SLO,CRD,0,13821,272,5,4,0.02564102564102564,0.0,0.02564102564102564,0,1,0.0,0,0,0
2000,SLO,CSL,0,13821,83,4,4,0.027777777777777776,0.05555555555555555,0.0,0,3,0.0,0,0,0
2000,SLO,GAR,0,13821,1144,7,14,0.0,0.0,0.0,1,6,0.12903225806451613,0,0,0
2000,SLO,HBL,0,13821,323,15,2,0.0,0.0,0.0,0,3,0.0,0,0,0
2000,SLO,MTB,0,13821,79,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SLO,ROW,0,13821,561,8,14,0.05555555555555555,0.05555555555555555,0.16666666666666666,0,0,0.0,2,0,0
2000,SLO,SAL,0,13821,402,5,11,0.0,0.09375,0.03125,1,1,0.25,0,0,0
2000,SLO,SHO,0,13821,599,5,17,0.043478260869565216,0.0,0.08695652173913043,0,0,0.0,1,0,0
2000,SLO,SWM,0,13821,1741,10,32,0.0,0.012048192771084338,0.0,0,1,0.04819277108433735,0,0,0
2000,SLO,TEN,0,13821,248,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SLO,TKW,0,13821,102,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SMR,ATH,0,13821,2468,1,46,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SMR,SHO,0,13821,599,2,17,0.0,0.046511627906976744,0.023255813953488372,0,0,0.27906976744186046,0,0,0
2000,SMR,SWM,0,13821,1741,1,32,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SOL,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
2000,SOM,ATH,0,13821,2468,2,46,0.0,0.0,0.0,1,0,2.769230769230769,0,0,0
2000,SRI,ATH,0,13821,2468,17,46,0.0,0.043478260869565216,0.0,1,1,0.6956521739130435,0,1,0
2000,SRI,SAL,0,13821,402,1,11,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SRI,SHO,0,13821,599,4,17,0.0,0.0,0.0,1,0,0.23529411764705882,0,0,0
2000,SRI,SWM,0,13821,1741,2,32,0.0,0.0,0.0,0,1,0.42105263157894735,0,0,0
2000,STP,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.4444444444444444,0,0,0
2000,SUD,ATH,0,13821,2468,2,46,0.0,0.03225806451612903,0.0,0,0,0.5161290322580645,0,0,0
2000,SUD,SWM,0,13821,1741,1,32,0.0,0.0,0.0,1,1,1.6,0,0,0
2000,SUI,ATH,0,13821,2468,15,46,0.004866180048661801,0.014598540145985401,0.004866180048661801,0,8,0.019464720194647202,0,0,0
2000,SUI,CRD,0,13821,272,10,4,0.022058823529411766,0.07352941176470588,0.022058823529411766,0,3,0.0,0,0,0
2000,SUI,CSL,0,13821,83,2,4,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,SUI,CSP,0,13821,365,2,12,0.0,0.0784313725490196,0.0,0,0,0.0,0,0,0
2000,SUI,CTR,0,13821,270,4,12,0.009523809523809525,0.02857142857142857,0.009523809523809525,0,0,0.0,0,0,0
2000,SUI,DIV,0,13821,238,4,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SUI,EDR,0,13821,82,8,2,0.04225352112676056,0.23943661971830985,0.09859154929577464,0,0,0.0,0,0,0
2000,SUI,EJP,0,13821,128,8,2,0.019801980198019802,0.09900990099009901,0.0594059405940594,0,1,0.0,0,4,0
2000,SUI,FEN,0,13821,349,8,10,0.005263157894736842,0.05263157894736842,0.05789473684210526,0,0,0.0,0,4,0
2000,SUI,GAR,0,13821,1144,7,14,0.040968342644320296,0.07076350093109869,0.04283054003724395,0,10,0.0,0,0,0
2000,SUI,GTR,0,13821,24,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SUI,JUD,0,13821,398,3,14,0.02564102564102564,0.02564102564102564,0.05128205128205128,0,0,0.0,0,0,0
2000,SUI,MPN,0,13821,48,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SUI,MTB,0,13821,79,5,2,0.05405405405405406,0.13513513513513514,0.08108108108108109,0,1,0.0,0,1,1
2000,SUI,ROW,0,13821,561,11,14,0.09565217391304348,0.11739130434782609,0.10869565217391304,0,2,0.0,0,1,0
2000,SUI,SAL,0,13821,402,8,11,0.016129032258064516,0.024193548387096774,0.016129032258064516,1,2,0.1935483870967742,0,0,0
2000,SUI,SHO,0,13821,599,5,17,0.07834101382488479,0.03686635944700461,0.0967741935483871,0,1,0.0,0,1,0
2000,SUI,SWA,0,13821,117,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SUI,SWM,0,13821,1741,17,32,0.0,0.0,0.018957345971563982,0,5,0.0,0,0,0
2000,SUI,TEN,0,13821,248,5,4,0.06382978723404255,0.06382978723404255,0.0,0,1,0.0,0,0,0
2000,SUI,TRI,0,13821,100,6,2,0.06060606060606061,0.030303030303030304,0.06060606060606061,0,1,0.0,1,0,1
2000,SUI,VBV,0,13821,124,2,3,0.0,0.0,0.045454545454545456,1,0,0.36363636363636365,0,0,0
2000,SUI,WRF,0,13821,155,2,8,0.058823529411764705,0.058823529411764705,0.08823529411764706,0,0,0.0,0,0,0
2000,SUI,WRG,0,13821,159,2,8,0.0,0.0,0.023809523809523808,0,0,0.0,0,0,0
2000,SUR,ATH,0,13821,2468,2,46,0.0,0.0,0.0,0,0,0.8888888888888888,0,0,0
2000,SUR,SWM,0,13821,1741,3,32,0.047619047619047616,0.0,0.047619047619047616,0,0,0.38095238095238093,0,0,0
2000,SVK,ATH,0,13821,2468,19,46,0.011494252873563218,0.0,0.0,0,3,0.0,0,0,0
2000,SVK,BKB,0,13821,286,12,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SVK,CRD,0,13821,272,4,4,0.0,0.0,0.0,0,1,0.0,0,0,0
2000,SVK,CSL,0,13821,83,7,4,0.225,0.1,0.1,0,2,0.0,2,1,1
2000,SVK,CSP,0,13821,365,17,12,0.0,0.140625,0.125,0,2,0.0,0,0,0
2000,SVK,CTR,0,13821,270,5,12,0.0,0.0,0.0,0,2,0.0,0,0,0
2000,SVK,FBL,0,13821,391,18,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2000,SVK,GAR,0,13821,1144,5,14,0.0,0.0,0.0,0,2,0.0,0,0,0
