时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
1992,KOR,ARC,0,12977,247,12,4,0.6060606060606061,0.13636363636363635,0.06060606060606061,0,0,0.0,4,2,0
1992,KOR,ATH,0,12977,2054,11,8,0.004739336492890996,0.004739336492890996,0.0,0,0,0.0,1,0,0
1992,KOR,BDM,0,12977,226,12,4,0.11538461538461539,0.1282051282051282,0.07692307692307693,0,0,0.13636363636363635,4,1,2
1992,KOR,BOX,0,12977,305,11,11,0.03225806451612903,0.053763440860215055,0.08602150537634409,0,0,0.0,0,0,2
1992,KOR,CSP,0,12977,452,12,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,CTR,0,12977,236,5,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,EJP,0,12977,161,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,EVE,0,12977,154,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,FBL,0,12977,272,14,1,0.0,0.0,0.13076923076923078,0,0,0.0,0,0,0
1992,KOR,FEN,0,12977,458,24,6,0.06790123456790123,0.05555555555555555,0.09259259259259259,0,0,0.0,0,0,0
1992,KOR,GAR,0,12977,1255,58,13,0.024615384615384615,0.012307692307692308,0.012307692307692308,0,0,0.0,0,0,1
1992,KOR,GRY,0,12977,42,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,HBL,0,12977,292,28,2,0.13068181818181818,0.2897727272727273,0.06818181818181818,0,2,0.0,13,0,0
1992,KOR,HOC,0,12977,314,16,1,0.0,0.25443786982248523,0.0,0,0,0.02185792349726776,0,0,0
1992,KOR,JUD,0,12977,433,14,14,0.09701492537313433,0.12686567164179105,0.13432835820895522,0,0,0.0,1,1,2
1992,KOR,MPN,0,12977,117,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,ROW,0,12977,661,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,SAL,0,12977,441,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,SHO,0,12977,564,17,10,0.03684210526315789,0.04736842105263158,0.0,0,0,0.0,2,0,0
1992,KOR,SWM,0,12977,1615,8,8,0.0053475935828877,0.0106951871657754,0.0,0,0,0.0,0,0,0
1992,KOR,TEN,0,12977,250,6,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KOR,TTE,0,12977,248,14,4,0.05405405405405406,0.06756756756756757,0.25675675675675674,0,1,0.10126582278481013,0,0,8
1992,KOR,VVO,0,12977,231,12,1,0.0,0.0,0.05405405405405406,0,0,0.0,0,0,0
1992,KOR,WLF,0,12977,244,10,9,0.02654867256637168,0.035398230088495575,0.04424778761061947,0,0,0.0,1,0,0
1992,KOR,WRF,0,12977,184,8,8,0.05063291139240506,0.11392405063291139,0.08860759493670886,0,0,0.0,1,1,0
1992,KOR,WRG,0,12977,187,8,8,0.0945945945945946,0.02702702702702703,0.0945945945945946,0,0,0.0,1,0,1
1992,KSA,ATH,0,12977,2054,3,3,0.0,0.017543859649122806,0.0,0,0,0.06779661016949153,0,0,0
1992,KSA,CRD,0,12977,330,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KSA,FEN,0,12977,458,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KSA,SWM,0,12977,1615,6,6,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KSA,TTE,0,12977,248,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KUW,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.3,0,0,0
1992,KUW,FBL,0,12977,272,19,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KUW,FEN,0,12977,458,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,KUW,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,0.2,0,0,0
1992,KUW,SHO,0,12977,564,2,2,0.0,0.0,0.12,0,0,0.2962962962962963,0,0,0
1992,KUW,SWM,0,12977,1615,8,7,0.0,0.0,0.0,0,0,0.125,0,0,0
1992,KUW,WLF,0,12977,244,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAO,ATH,0,12977,2054,6,6,0.0,0.0,0.0,0,0,0.15384615384615385,0,0,0
1992,LAO,BOX,0,12977,305,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,ATH,0,12977,2054,7,7,0.0,0.032,0.008,0,0,0.0,0,0,0
1992,LAT,BOX,0,12977,305,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,CRD,0,12977,330,3,1,0.0,0.0,0.034482758620689655,0,0,0.12903225806451613,0,0,1
1992,LAT,CSL,0,12977,135,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,CSP,0,12977,452,2,2,0.0,0.15384615384615385,0.0,0,0,0.0,0,1,0
1992,LAT,CTR,0,12977,236,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,JUD,0,12977,433,2,2,0.0,0.0,0.1,0,0,0.0,0,0,0
1992,LAT,MPN,0,12977,117,6,2,0.0,0.08333333333333333,0.0,0,0,0.0,0,0,0
1992,LAT,ROW,0,12977,661,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,SAL,0,12977,441,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,SHO,0,12977,564,2,2,0.0,0.06666666666666667,0.0,0,0,0.0,0,1,0
1992,LAT,SWM,0,12977,1615,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,TEN,0,12977,250,4,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LAT,WLF,0,12977,244,2,2,0.0,0.047619047619047616,0.09523809523809523,0,0,0.0,0,0,0
1992,LAT,WRF,0,12977,184,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LBA,ATH,0,12977,2054,1,1,0.0,0.0,0.0,0,0,2.0,0,0,0
1992,LBA,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,10.0,0,0,0
1992,LBA,TTE,0,12977,248,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LBA,WLF,0,12977,244,1,1,0.0,0.0,0.0,0,0,2.4,0,0,0
1992,LES,ATH,0,12977,2054,8,8,0.0,0.0,0.0,0,0,0.48484848484848486,0,0,0
1992,LIB,ATH,0,12977,2054,2,2,0.0,0.0,0.0,0,0,0.2,0,0,0
1992,LIB,CRD,0,12977,330,2,1,0.0,0.0,0.0,0,0,0.5,0,0,0
1992,LIB,FEN,0,12977,458,4,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LIB,JUD,0,12977,433,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LIB,ROW,0,12977,661,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LIB,SWM,0,12977,1615,4,4,0.0,0.0,0.0,0,0,0.27586206896551724,0,0,0
1992,LIB,WLF,0,12977,244,1,1,0.0,0.09090909090909091,0.0,0,0,0.0,0,0,0
1992,LIE,ATH,0,12977,2054,2,2,0.0,0.0,0.0,0,0,1.6470588235294117,0,0,0
1992,LIE,CRD,0,12977,330,1,1,0.0,0.0,0.0,0,0,1.3333333333333333,0,0,0
1992,LIE,CTR,0,12977,236,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LIE,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,1.4545454545454546,0,0,0
1992,LIE,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LTU,ATH,0,12977,2054,8,7,0.03,0.01,0.01,0,0,0.037037037037037035,1,0,0
1992,LTU,BKB,0,12977,236,12,1,0.0,0.0,0.5714285714285714,0,0,0.06666666666666667,0,0,12
1992,LTU,BOX,0,12977,305,4,4,0.0,0.0,0.07142857142857142,0,0,0.0,0,0,0
1992,LTU,CRD,0,12977,330,4,2,0.0,0.02127659574468085,0.02127659574468085,0,0,0.0784313725490196,0,0,0
1992,LTU,CSP,0,12977,452,2,2,0.0,0.041666666666666664,0.08333333333333333,0,0,0.0,0,0,0
1992,LTU,CTR,0,12977,236,2,2,0.0,0.0,0.0,0,0,0.18181818181818182,0,0,0
1992,LTU,JUD,0,12977,433,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LTU,MPN,0,12977,117,6,2,0.07142857142857142,0.14285714285714285,0.07142857142857142,0,0,0.0,0,0,0
1992,LTU,ROW,0,12977,661,8,4,0.0,0.05555555555555555,0.1111111111111111,0,0,0.0,0,0,0
1992,LTU,SAL,0,12977,441,2,1,0.0,0.09090909090909091,0.0,0,0,0.0,0,0,0
1992,LTU,SWM,0,12977,1615,4,4,0.015384615384615385,0.0,0.0,0,0,0.0,0,0,0
1992,LTU,WRG,0,12977,187,1,1,0.0,0.0,0.13333333333333333,0,0,0.0,0,0,0
1992,LUX,ARC,0,12977,247,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LUX,JUD,0,12977,433,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,LUX,SHO,0,12977,564,3,3,0.0,0.0,0.0,0,0,0.2222222222222222,0,0,0
1992,LUX,SWM,0,12977,1615,3,3,0.0,0.0,0.0,0,0,0.09523809523809523,0,0,0
1992,MAD,ATH,0,12977,2054,6,6,0.0,0.0,0.0,0,0,0.18604651162790697,0,0,0
1992,MAD,BOX,0,12977,305,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAD,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAD,SWM,0,12977,1615,2,2,0.0,0.0,0.0,0,0,0.4,0,0,0
1992,MAD,TEN,0,12977,250,4,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAD,WLF,0,12977,244,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAR,ATH,0,12977,2054,14,9,0.04081632653061224,0.034013605442176874,0.05442176870748299,0,0,0.10738255033557047,1,1,0
1992,MAR,BOX,0,12977,305,6,6,0.0,0.0,0.0410958904109589,0,0,0.05333333333333334,0,0,0
1992,MAR,FBL,0,12977,272,16,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAR,TEN,0,12977,250,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAR,TTE,0,12977,248,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAR,VBV,0,12977,31,1,1,0.0,0.0,0.1111111111111111,0,0,0.0,0,0,1
1992,MAR,WLF,0,12977,244,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAR,WRG,0,12977,187,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAS,ATH,0,12977,2054,1,1,0.0,0.0,0.0,0,0,0.07272727272727272,0,0,0
1992,MAS,BDM,0,12977,226,6,2,0.0,0.10344827586206896,0.10344827586206896,0,0,0.45714285714285713,0,0,2
1992,MAS,CRD,0,12977,330,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAS,CTR,0,12977,236,2,2,0.0,0.041666666666666664,0.041666666666666664,0,0,0.0,0,0,0
1992,MAS,HOC,0,12977,314,16,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAS,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.19047619047619047,0,0,0
1992,MAS,SWM,0,12977,1615,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MAW,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.375,0,0,0
1992,MDV,ATH,0,12977,2054,6,6,0.0,0.0,0.0,0,0,0.3333333333333333,0,0,0
1992,MDV,SWM,0,12977,1615,4,2,0.0,0.0,0.0,0,0,0.5333333333333333,0,0,0
1992,MEX,ARC,0,12977,247,7,3,0.0,0.022727272727272728,0.022727272727272728,0,0,0.0,0,0,0
1992,MEX,ATH,0,12977,2054,26,11,0.009868421052631578,0.01644736842105263,0.006578947368421052,0,0,0.025396825396825397,0,1,0
1992,MEX,BOX,0,12977,305,3,3,0.024691358024691357,0.012345679012345678,0.07407407407407407,0,0,0.0,0,0,0
1992,MEX,CSP,0,12977,452,6,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,CTR,0,12977,236,6,3,0.0,0.023809523809523808,0.023809523809523808,0,0,0.0,0,0,0
1992,MEX,DIV,0,12977,112,8,4,0.007194244604316547,0.05755395683453238,0.050359712230215826,0,0,0.02702702702702703,0,0,0
1992,MEX,EJP,0,12977,161,8,2,0.03125,0.010416666666666666,0.041666666666666664,0,0,0.0,0,0,0
1992,MEX,EVE,0,12977,154,2,1,0.0,0.0,0.16279069767441862,0,0,0.0,0,0,0
1992,MEX,FBL,0,12977,272,16,1,0.06993006993006994,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,GAR,0,12977,1255,12,12,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,JUD,0,12977,433,1,1,0.0,0.0,0.0625,0,0,0.0,0,0,0
1992,MEX,MPN,0,12977,117,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,ROW,0,12977,661,5,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,SAL,0,12977,441,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,SHO,0,12977,564,1,1,0.0,0.009900990099009901,0.0,0,0,0.037383177570093455,0,0,0
1992,MEX,SWA,0,12977,89,5,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,SWM,0,12977,1615,14,9,0.0034965034965034965,0.0,0.0034965034965034965,0,0,0.0,0,0,0
1992,MEX,TEN,0,12977,250,8,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MEX,VBV,0,12977,31,1,1,0.0,0.07692307692307693,0.07692307692307693,0,0,0.0,0,0,0
1992,MEX,WRG,0,12977,187,2,2,0.0,0.037037037037037035,0.0,0,0,0.0,0,0,0
1992,MGL,ARC,0,12977,247,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MGL,ATH,0,12977,2054,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MGL,BOX,0,12977,305,6,6,0.0,0.046511627906976744,0.09302325581395349,0,0,0.09090909090909091,0,0,1
1992,MGL,CRD,0,12977,330,7,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MGL,JUD,0,12977,433,10,10,0.012987012987012988,0.05194805194805195,0.07792207792207792,0,0,0.0,0,0,0
1992,MGL,SHO,0,12977,564,4,2,0.0,0.019230769230769232,0.019230769230769232,0,0,0.0,0,0,1
1992,MGL,WLF,0,12977,244,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MGL,WRF,0,12977,184,7,7,0.0,0.04597701149425287,0.05747126436781609,0,0,0.0851063829787234,0,0,0
1992,MLI,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.12903225806451613,0,0,0
1992,MLI,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,0.6666666666666666,0,0,0
1992,MLT,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.8,0,0,0
1992,MLT,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MLT,SAL,0,12977,441,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MLT,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.2222222222222222,0,0,0
1992,MON,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.48484848484848486,0,0,0
1992,MON,SWM,0,12977,1615,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MOZ,ATH,0,12977,2054,4,4,0.05,0.0,0.05,0,0,0.5714285714285714,0,0,0
1992,MOZ,SWM,0,12977,1615,3,3,0.0,0.0,0.0,0,0,0.16666666666666666,0,0,0
1992,MRI,ATH,0,12977,2054,3,3,0.0,0.0,0.0,0,0,0.1111111111111111,0,0,0
1992,MRI,BDM,0,12977,226,5,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MRI,SAL,0,12977,441,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MRI,SWM,0,12977,1615,13,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,MTN,ATH,0,12977,2054,6,6,0.0,0.0,0.0,0,0,1.3333333333333333,0,0,0
1992,MYA,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.8888888888888888,0,0,0
1992,MYA,JUD,0,12977,433,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NAM,ATH,0,12977,2054,4,3,0.0,0.11538461538461539,0.0,0,0,0.0,0,2,0
1992,NAM,BOX,0,12977,305,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NAM,SWM,0,12977,1615,5,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NCA,ATH,0,12977,2054,1,1,0.0,0.0,0.0,0,0,0.25,0,0,0
1992,NCA,BOX,0,12977,305,2,2,0.0,0.0,0.0,0,0,0.4444444444444444,0,0,0
1992,NCA,CTR,0,12977,236,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NCA,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NCA,WLF,0,12977,244,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NCA,WRF,0,12977,184,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NED,ARC,0,12977,247,12,4,0.20512820512820512,0.0,0.02564102564102564,0,0,0.0,0,0,0
1992,NED,ATH,0,12977,2054,17,11,0.018433179723502304,0.027649769585253458,0.02304147465437788,0,0,0.008583690987124463,1,0,0
1992,NED,BDM,0,12977,226,5,2,0.0,0.045454545454545456,0.0,0,0,0.0,0,0,0
1992,NED,BOX,0,12977,305,4,4,0.016666666666666666,0.03333333333333333,0.08333333333333333,0,0,0.0,0,1,1
1992,NED,CRD,0,12977,330,10,3,0.08839779005524862,0.022099447513812154,0.022099447513812154,0,0,0.0,0,1,1
1992,NED,CSL,0,12977,135,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NED,CSP,0,12977,452,4,2,0.0,0.06153846153846154,0.1076923076923077,0,0,0.0,0,0,0
1992,NED,CTR,0,12977,236,10,7,0.07142857142857142,0.09693877551020408,0.061224489795918366,0,0,0.07692307692307693,0,1,1
1992,NED,DIV,0,12977,112,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NED,EDR,0,12977,89,8,2,0.039473684210526314,0.21052631578947367,0.06578947368421052,0,0,0.0,0,4,0
1992,NED,EJP,0,12977,161,8,2,0.07042253521126761,0.11267605633802817,0.014084507042253521,0,0,0.0,4,1,0
1992,NED,EVE,0,12977,154,8,2,0.17307692307692307,0.038461538461538464,0.0,0,0,0.0,0,0,0
1992,NED,GAR,0,12977,1255,5,5,0.04918032786885246,0.0,0.004098360655737705,0,0,0.0,0,0,0
1992,NED,HOC,0,12977,314,32,2,0.23529411764705882,0.18575851393188855,0.21362229102167182,0,5,0.0,0,0,0
1992,NED,JUD,0,12977,433,10,10,0.043478260869565216,0.043478260869565216,0.1956521739130435,0,0,0.0,0,0,2
1992,NED,ROW,0,12977,661,20,8,0.05568445475638051,0.12296983758700696,0.13921113689095127,0,0,0.0,0,0,2
1992,NED,SAL,0,12977,441,14,8,0.06285714285714286,0.10285714285714286,0.06857142857142857,0,0,0.08839779005524862,0,0,1
1992,NED,SHO,0,12977,564,4,3,0.0,0.0078125,0.0234375,0,0,0.0,0,0,0
1992,NED,SWA,0,12977,89,5,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NED,SWM,0,12977,1615,26,14,0.05343511450381679,0.08778625954198473,0.05343511450381679,0,0,0.0,0,0,0
1992,NED,TEN,0,12977,250,9,4,0.0,0.05714285714285714,0.05714285714285714,0,0,0.0,0,0,0
1992,NED,TTE,0,12977,248,5,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NED,VBV,0,12977,31,1,1,0.0,0.0,0.0,0,0,0.14285714285714285,0,0,0
1992,NED,VVO,0,12977,231,23,2,0.12941176470588237,0.1411764705882353,0.0,0,0,0.0,0,12,0
1992,NED,WPO,0,12977,152,13,1,0.0,0.0,0.11176470588235295,0,0,0.0,0,0,0
1992,NEP,ATH,0,12977,2054,1,1,0.0,0.0,0.0,0,0,0.26666666666666666,0,0,0
1992,NEP,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NGR,ATH,0,12977,2054,24,8,0.02464788732394366,0.03169014084507042,0.08098591549295775,0,0,0.07894736842105263,0,5,4
1992,NGR,BOX,0,12977,305,8,8,0.0,0.05357142857142857,0.05357142857142857,0,0,0.06896551724137931,0,2,0
1992,NGR,HBL,0,12977,292,16,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NGR,JUD,0,12977,433,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NGR,SWM,0,12977,1615,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NGR,TTE,0,12977,248,11,4,0.0,0.0,0.0,0,0,0.42857142857142855,0,0,0
1992,NGR,VBV,0,12977,31,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NGR,WLF,0,12977,244,1,1,0.0,0.041666666666666664,0.0,0,0,0.0,0,0,0
1992,NGR,WRF,0,12977,184,5,5,0.0,0.027777777777777776,0.0,0,0,0.0,0,0,0
1992,NIG,ATH,0,12977,2054,3,3,0.0,0.0,0.0,0,0,0.7058823529411765,0,0,0
1992,NOR,ARC,0,12977,247,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,ATH,0,12977,2054,9,7,0.03103448275862069,0.020689655172413793,0.027586206896551724,0,0,0.0,0,0,0
1992,NOR,BDM,0,12977,226,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,BOX,0,12977,305,1,1,0.02040816326530612,0.04081632653061224,0.04081632653061224,0,0,0.0,0,0,0
1992,NOR,CRD,0,12977,330,10,3,0.0,0.0,0.017857142857142856,0,0,0.0,0,0,0
1992,NOR,CSP,0,12977,452,12,6,0.1038961038961039,0.05194805194805195,0.1038961038961039,0,0,0.0,0,1,1
1992,NOR,CTR,0,12977,236,1,1,0.1111111111111111,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,DIV,0,12977,112,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,EJP,0,12977,161,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,GAR,0,12977,1255,5,5,0.14485981308411214,0.2102803738317757,0.07009345794392523,0,0,0.0,0,0,0
1992,NOR,HBL,0,12977,292,14,1,0.27586206896551724,0.22988505747126436,0.13793103448275862,0,2,0.0,0,14,0
1992,NOR,JUD,0,12977,433,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NOR,ROW,0,12977,661,6,2,0.028169014084507043,0.13380281690140844,0.2323943661971831,0,0,0.026845637583892617,0,4,0
1992,NOR,SAL,0,12977,441,14,8,0.287292817679558,0.13812154696132597,0.03867403314917127,0,0,0.15135135135135136,1,0,0
1992,NOR,SHO,0,12977,564,14,9,0.09642857142857143,0.08571428571428572,0.02142857142857143,0,0,0.0,0,1,0
1992,NOR,SWM,0,12977,1615,18,12,0.0,0.012195121951219513,0.012195121951219513,0,0,0.0,0,0,0
1992,NOR,TEN,0,12977,250,3,2,0.0,0.0,0.038461538461538464,0,0,0.4444444444444444,0,0,0
1992,NOR,WRG,0,12977,187,2,2,0.02702702702702703,0.013513513513513514,0.013513513513513514,0,0,0.0,1,0,0
1992,NZL,ARC,0,12977,247,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,ATH,0,12977,2054,13,11,0.04807692307692308,0.014423076923076924,0.0625,0,0,0.0,0,0,1
1992,NZL,BDM,0,12977,226,7,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,BOX,0,12977,305,3,3,0.03571428571428571,0.03571428571428571,0.03571428571428571,0,0,0.0,0,0,1
1992,NZL,CRD,0,12977,330,9,3,0.0,0.012195121951219513,0.0,0,0,0.04040404040404041,0,0,0
1992,NZL,CSL,0,12977,135,1,1,0.0,0.1111111111111111,0.0,0,0,0.0,0,0,0
1992,NZL,CSP,0,12977,452,10,5,0.19672131147540983,0.03278688524590164,0.03278688524590164,0,1,0.0,0,0,0
1992,NZL,CTR,0,12977,236,10,6,0.007751937984496124,0.03875968992248062,0.09302325581395349,0,0,0.0,0,0,1
1992,NZL,DIV,0,12977,112,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,EJP,0,12977,161,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,EVE,0,12977,154,8,2,0.05,0.08333333333333333,0.2,0,1,0.0,0,4,1
1992,NZL,FEN,0,12977,458,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,HOC,0,12977,314,31,2,0.05555555555555555,0.0,0.0,0,0,0.03278688524590164,0,0,0
1992,NZL,JUD,0,12977,433,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,ROW,0,12977,661,12,4,0.16595744680851063,0.07234042553191489,0.1148936170212766,0,0,0.0,0,0,0
1992,NZL,SAL,0,12977,441,17,10,0.0948905109489051,0.10218978102189781,0.043795620437956206,0,0,0.0,1,4,1
1992,NZL,SHO,0,12977,564,4,4,0.0,0.024390243902439025,0.024390243902439025,0,0,0.0,0,0,0
1992,NZL,SWM,0,12977,1615,30,18,0.004310344827586207,0.004310344827586207,0.01293103448275862,0,0,0.0,0,1,0
1992,NZL,TTE,0,12977,248,5,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,NZL,WRF,0,12977,184,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,OMA,ATH,0,12977,2054,4,4,0.0,0.0,0.0,0,0,0.24242424242424243,0,0,0
1992,OMA,SHO,0,12977,564,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,PAK,ATH,0,12977,2054,5,5,0.0,0.0,0.0,0,0,0.08,0,0,0
1992,PAK,BOX,0,12977,305,4,4,0.0,0.0,0.03225806451612903,0,0,0.11764705882352941,0,0,0
1992,PAK,HOC,0,12977,314,16,1,0.16083916083916083,0.20279720279720279,0.16783216783216784,0,0,0.13157894736842105,0,0,16
1992,PAK,SAL,0,12977,441,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,PAK,WRF,0,12977,184,1,1,0.0,0.0,0.038461538461538464,0,0,0.2962962962962963,0,0,0
1992,PAN,ATH,0,12977,2054,1,1,0.038461538461538464,0.0,0.038461538461538464,0,0,0.5714285714285714,0,0,0
1992,PAN,SWM,0,12977,1615,3,3,0.0,0.0,0.0,0,0,0.5454545454545454,0,0,0
1992,PAN,WLF,0,12977,244,1,1,0.0,0.0,0.0,0,0,0.9230769230769231,0,0,0
1992,PAN,WRG,0,12977,187,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,PAR,ATH,0,12977,2054,3,3,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
1992,PAR,FBL,0,12977,272,17,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,PAR,FEN,0,12977,458,4,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1992,PAR,JUD,0,12977,433,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
